Record #:  1
Notes :
gain 6 zorye running

12/11/20259:37:55 pm
Volts Data

CH1	CH2	CH3	CH4	CH5	CH6	CH7	CH8	
80.527449E-3	4.795408E-3	11.170053E-3	-323.027849E-3	-400.000000E-3	236.323214E-3	120.520258E-3	-400.000000E-3
80.525827E-3	4.798222E-3	11.163998E-3	-323.032188E-3	-400.000000E-3	236.332083E-3	120.540047E-3	-400.000000E-3
80.525970E-3	4.804945E-3	11.162710E-3	-323.031807E-3	-400.000000E-3	236.336136E-3	120.551968E-3	-400.000000E-3
80.525923E-3	4.805279E-3	11.162853E-3	-323.043633E-3	-400.000000E-3	236.323738E-3	120.544720E-3	-400.000000E-3
80.526590E-3	4.790211E-3	11.164427E-3	-323.077965E-3	-400.000000E-3	236.300468E-3	120.525408E-3	-400.000000E-3
80.525780E-3	4.807091E-3	11.180305E-3	-323.120070E-3	-400.000000E-3	236.275196E-3	120.507860E-3	-400.000000E-3
80.523300E-3	4.819345E-3	11.192274E-3	-323.125219E-3	-400.000000E-3	236.287737E-3	120.525742E-3	-400.000000E-3
80.522251E-3	4.810810E-3	11.211920E-3	-323.094702E-3	-400.000000E-3	236.327553E-3	120.574236E-3	-400.000000E-3
80.525541E-3	4.805946E-3	11.225843E-3	-323.066521E-3	-400.000000E-3	236.367083E-3	120.623493E-3	-400.000000E-3
80.530119E-3	4.808712E-3	11.223269E-3	-323.079872E-3	-400.000000E-3	236.360264E-3	120.621634E-3	-400.000000E-3
80.532789E-3	4.813528E-3	11.225271E-3	-323.115158E-3	-400.000000E-3	236.335945E-3	120.601225E-3	-400.000000E-3
80.534267E-3	4.798937E-3	11.232042E-3	-323.109198E-3	-400.000000E-3	236.350489E-3	120.616865E-3	-400.000000E-3
80.534220E-3	4.817152E-3	11.244249E-3	-323.108292E-3	-400.000000E-3	236.356401E-3	120.626545E-3	-400.000000E-3
80.533648E-3	4.822540E-3	11.252546E-3	-323.089361E-3	-400.000000E-3	236.391163E-3	120.662355E-3	-400.000000E-3
80.530596E-3	4.816389E-3	11.251068E-3	-323.099756E-3	-400.000000E-3	236.400175E-3	120.664787E-3	-400.000000E-3
80.528736E-3	4.821539E-3	11.264944E-3	-323.114681E-3	-400.000000E-3	236.400032E-3	120.659351E-3	-400.000000E-3
80.525303E-3	4.815102E-3	11.278105E-3	-323.119020E-3	-400.000000E-3	236.408520E-3	120.670366E-3	-400.000000E-3
80.524111E-3	4.825783E-3	11.286306E-3	-323.126888E-3	-400.000000E-3	236.414289E-3	120.676470E-3	-400.000000E-3
80.522728E-3	4.847956E-3	11.299181E-3	-323.128748E-3	-400.000000E-3	236.423492E-3	120.681953E-3	-400.000000E-3
80.522156E-3	4.866791E-3	11.309242E-3	-323.140192E-3	-400.000000E-3	236.417532E-3	120.677137E-3	-400.000000E-3
80.523443E-3	4.871988E-3	11.316824E-3	-323.153782E-3	-400.000000E-3	236.411858E-3	120.676565E-3	-400.000000E-3
80.523205E-3	4.875708E-3	11.328840E-3	-323.161459E-3	-400.000000E-3	236.416960E-3	120.679426E-3	-400.000000E-3
80.525446E-3	4.874897E-3	11.335087E-3	-323.154449E-3	-400.000000E-3	236.430979E-3	120.696735E-3	-400.000000E-3
80.527210E-3	4.884148E-3	11.343765E-3	-323.151875E-3	-400.000000E-3	236.442566E-3	120.717573E-3	-400.000000E-3
80.527449E-3	4.880953E-3	11.362648E-3	-323.164177E-3	-400.000000E-3	236.441135E-3	120.721006E-3	-400.000000E-3
80.527687E-3	4.884005E-3	11.362791E-3	-323.154879E-3	-400.000000E-3	236.465168E-3	120.749903E-3	-400.000000E-3
80.527353E-3	4.892731E-3	11.365461E-3	-323.174047E-3	-400.000000E-3	236.468172E-3	120.753860E-3	-400.000000E-3
80.530357E-3	4.903126E-3	11.385012E-3	-323.214817E-3	-400.000000E-3	236.452150E-3	120.731449E-3	-400.000000E-3
80.532169E-3	4.911375E-3	11.402559E-3	-323.222971E-3	-400.000000E-3	236.461973E-3	120.740128E-3	-400.000000E-3
80.532360E-3	4.923916E-3	11.404943E-3	-323.199081E-3	-400.000000E-3	236.500883E-3	120.785284E-3	-400.000000E-3
80.531740E-3	4.928780E-3	11.408901E-3	-323.204088E-3	-400.000000E-3	236.509466E-3	120.798969E-3	-400.000000E-3
80.530977E-3	4.941654E-3	11.428308E-3	-323.216200E-3	-400.000000E-3	236.509132E-3	120.800686E-3	-400.000000E-3
80.529690E-3	4.955626E-3	11.453342E-3	-323.229694E-3	-400.000000E-3	236.515903E-3	120.806742E-3	-400.000000E-3
80.525732E-3	4.969549E-3	11.480379E-3	-323.237753E-3	-400.000000E-3	236.527252E-3	120.814085E-3	-400.000000E-3
80.523062E-3	4.980612E-3	11.500168E-3	-323.247910E-3	-400.000000E-3	236.527205E-3	120.817327E-3	-400.000000E-3
80.521250E-3	4.986668E-3	11.522007E-3	-323.253441E-3	-400.000000E-3	236.535215E-3	120.826292E-3	-400.000000E-3
80.520296E-3	4.999256E-3	11.548615E-3	-323.279428E-3	-400.000000E-3	236.518908E-3	120.811415E-3	-400.000000E-3
80.518436E-3	5.014038E-3	11.577320E-3	-323.293495E-3	-400.000000E-3	236.515951E-3	120.812035E-3	-400.000000E-3
80.519724E-3	5.028057E-3	11.613035E-3	-323.296833E-3	-400.000000E-3	236.521578E-3	120.824242E-3	-400.000000E-3
80.519962E-3	5.035353E-3	11.630011E-3	-323.274422E-3	-400.000000E-3	236.552858E-3	120.857859E-3	-400.000000E-3
80.517435E-3	5.054426E-3	11.630344E-3	-323.289728E-3	-400.000000E-3	236.544323E-3	120.853662E-3	-400.000000E-3
80.520535E-3	5.056572E-3	11.637497E-3	-323.219013E-3	-400.000000E-3	236.623573E-3	120.940876E-3	-400.000000E-3
80.676174E-3	5.042839E-3	11.655521E-3	-323.086739E-3	-400.000000E-3	236.778355E-3	121.093702E-3	-400.000000E-3
80.832624E-3	5.034447E-3	11.673355E-3	-323.071003E-3	-400.000000E-3	236.815882E-3	121.136713E-3	-400.000000E-3
80.895853E-3	5.050468E-3	11.695623E-3	-323.085260E-3	-400.000000E-3	236.822033E-3	121.147728E-3	-400.000000E-3
80.912638E-3	5.066442E-3	11.718369E-3	-323.085880E-3	-400.000000E-3	236.834478E-3	121.160412E-3	-400.000000E-3
80.911207E-3	5.059910E-3	11.732149E-3	-323.102093E-3	-400.000000E-3	236.833906E-3	121.164751E-3	-400.000000E-3
80.900812E-3	5.073929E-3	11.756420E-3	-323.110819E-3	-400.000000E-3	236.840963E-3	121.178436E-3	-400.000000E-3
80.885315E-3	5.082798E-3	11.777115E-3	-323.097944E-3	-400.000000E-3	236.868191E-3	121.208572E-3	-400.000000E-3
80.873823E-3	5.088234E-3	11.799574E-3	-323.099804E-3	-400.000000E-3	236.882353E-3	121.222019E-3	-400.000000E-3
80.863667E-3	5.085516E-3	11.813307E-3	-323.126507E-3	-400.000000E-3	236.867476E-3	121.210289E-3	-400.000000E-3
80.850458E-3	5.081034E-3	11.813641E-3	-323.148537E-3	-400.000000E-3	236.854219E-3	121.205521E-3	-400.000000E-3
80.842400E-3	5.080366E-3	11.818552E-3	-323.154211E-3	-400.000000E-3	236.871290E-3	121.224880E-3	-400.000000E-3
80.835485E-3	5.079794E-3	11.821556E-3	-323.175716E-3	-400.000000E-3	236.864996E-3	121.220350E-3	-400.000000E-3
80.825138E-3	5.073500E-3	11.823034E-3	-323.188114E-3	-400.000000E-3	236.866331E-3	121.226406E-3	-400.000000E-3
80.814791E-3	5.071783E-3	11.830282E-3	-323.190403E-3	-400.000000E-3	236.875677E-3	121.238279E-3	-400.000000E-3
80.807972E-3	5.063677E-3	11.829185E-3	-323.184061E-3	-400.000000E-3	236.895561E-3	121.261072E-3	-400.000000E-3
80.802727E-3	5.060339E-3	11.835861E-3	-323.208284E-3	-400.000000E-3	236.882114E-3	121.253252E-3	-400.000000E-3
80.797815E-3	5.060244E-3	11.838675E-3	-323.226357E-3	-400.000000E-3	236.876583E-3	121.244764E-3	-400.000000E-3
80.794001E-3	5.052948E-3	11.828279E-3	-323.215818E-3	-400.000000E-3	236.896324E-3	121.261311E-3	-400.000000E-3
80.791283E-3	5.041409E-3	11.819172E-3	-323.214149E-3	-400.000000E-3	236.910963E-3	121.273184E-3	-400.000000E-3
80.789709E-3	5.031872E-3	11.809063E-3	-323.238707E-3	-400.000000E-3	236.894226E-3	121.257019E-3	-400.000000E-3
80.785799E-3	5.022478E-3	11.799145E-3	-323.240900E-3	-400.000000E-3	236.896658E-3	121.261024E-3	-400.000000E-3
80.783892E-3	5.032730E-3	11.813831E-3	-323.258209E-3	-400.000000E-3	236.885452E-3	121.248817E-3	-400.000000E-3
80.785179E-3	5.042934E-3	11.797476E-3	-323.292160E-3	-400.000000E-3	236.851931E-3	121.220207E-3	-400.000000E-3
80.784512E-3	5.025244E-3	11.775684E-3	-323.269415E-3	-400.000000E-3	236.881781E-3	121.252728E-3	-400.000000E-3
80.786657E-3	5.006933E-3	11.774826E-3	-323.280096E-3	-400.000000E-3	236.882257E-3	121.253061E-3	-400.000000E-3
80.786514E-3	5.008173E-3	11.776447E-3	-323.318768E-3	-400.000000E-3	236.846018E-3	121.225834E-3	-400.000000E-3
80.786562E-3	4.999971E-3	11.780643E-3	-323.332357E-3	-400.000000E-3	236.839390E-3	121.227789E-3	-400.000000E-3
80.787563E-3	4.997444E-3	11.779928E-3	-323.352337E-3	-400.000000E-3	236.834097E-3	121.219349E-3	-400.000000E-3
80.786180E-3	5.007792E-3	11.783504E-3	-323.349953E-3	-400.000000E-3	236.851883E-3	121.229744E-3	-400.000000E-3
80.784273E-3	5.014753E-3	11.791563E-3	-323.364210E-3	-400.000000E-3	236.843872E-3	121.219730E-3	-400.000000E-3
80.785513E-3	4.996490E-3	11.766338E-3	-323.378515E-3	-400.000000E-3	236.825562E-3	121.207857E-3	-400.000000E-3
80.785942E-3	4.992580E-3	11.745501E-3	-323.365068E-3	-400.000000E-3	236.833763E-3	121.221018E-3	-400.000000E-3
80.783987E-3	4.996252E-3	11.723995E-3	-323.369837E-3	-400.000000E-3	236.829472E-3	121.215010E-3	-400.000000E-3
80.782795E-3	4.985428E-3	11.694193E-3	-323.373175E-3	-400.000000E-3	236.830521E-3	121.206474E-3	-400.000000E-3
80.780268E-3	4.989767E-3	11.678839E-3	-323.389864E-3	-400.000000E-3	236.821127E-3	121.193457E-3	-400.000000E-3
80.778265E-3	4.994011E-3	11.676216E-3	-323.410702E-3	-400.000000E-3	236.813164E-3	121.179104E-3	-400.000000E-3
80.777502E-3	4.978800E-3	11.663723E-3	-323.430157E-3	-400.000000E-3	236.806297E-3	121.164036E-3	-400.000000E-3
80.775547E-3	4.963970E-3	11.650038E-3	-323.420000E-3	-400.000000E-3	236.831617E-3	121.186161E-3	-400.000000E-3
80.773878E-3	4.954863E-3	11.645412E-3	-323.428679E-3	-400.000000E-3	236.830044E-3	121.186161E-3	-400.000000E-3
80.770397E-3	4.958963E-3	11.637783E-3	-323.471117E-3	-400.000000E-3	236.792469E-3	121.147442E-3	-400.000000E-3
80.764866E-3	4.949760E-3	11.615038E-3	-323.501396E-3	-400.000000E-3	236.767483E-3	121.120119E-3	-400.000000E-3
80.764008E-3	4.943323E-3	11.597586E-3	-323.507500E-3	-400.000000E-3	236.766386E-3	121.125126E-3	-400.000000E-3
80.764008E-3	4.948950E-3	11.592293E-3	-323.514843E-3	-400.000000E-3	236.763906E-3	121.126604E-3	-400.000000E-3
80.760431E-3	4.941940E-3	11.586571E-3	-323.525524E-3	-400.000000E-3	236.763000E-3	121.124697E-3	-400.000000E-3
80.756330E-3	4.928303E-3	11.578321E-3	-323.543596E-3	-400.000000E-3	236.758566E-3	121.119308E-3	-400.000000E-3
80.752134E-3	4.937029E-3	11.597204E-3	-323.549652E-3	-400.000000E-3	236.761808E-3	121.125841E-3	-400.000000E-3
80.747461E-3	4.947186E-3	11.593962E-3	-323.544741E-3	-400.000000E-3	236.769819E-3	121.136618E-3	-400.000000E-3
80.742788E-3	4.942560E-3	11.590862E-3	-323.535728E-3	-400.000000E-3	236.787462E-3	121.156645E-3	-400.000000E-3
80.738974E-3	4.940224E-3	11.590433E-3	-323.506212E-3	-400.000000E-3	236.823416E-3	121.198797E-3	-400.000000E-3
80.736399E-3	4.924297E-3	11.581182E-3	-323.505259E-3	-400.000000E-3	236.828804E-3	121.207380E-3	-400.000000E-3
80.730724E-3	4.920340E-3	11.574984E-3	-323.505354E-3	-400.000000E-3	236.833334E-3	121.211386E-3	-400.000000E-3
80.723476E-3	4.924583E-3	11.569691E-3	-323.493099E-3	-400.000000E-3	236.849022E-3	121.222544E-3	-400.000000E-3
80.719805E-3	4.927206E-3	11.572456E-3	-323.470688E-3	-400.000000E-3	236.877108E-3	121.249819E-3	-400.000000E-3
80.716562E-3	4.926348E-3	11.557102E-3	-323.439789E-3	-400.000000E-3	236.914873E-3	121.290827E-3	-400.000000E-3
80.714273E-3	4.938650E-3	11.561394E-3	-323.444796E-3	-400.000000E-3	236.915541E-3	121.291304E-3	-400.000000E-3
80.711317E-3	4.930067E-3	11.541128E-3	-323.468399E-3	-400.000000E-3	236.896086E-3	121.272755E-3	-400.000000E-3
80.706549E-3	4.916573E-3	11.540937E-3	-323.443127E-3	-400.000000E-3	236.915541E-3	121.296501E-3	-400.000000E-3
80.701685E-3	4.916954E-3	11.568117E-3	-323.437977E-3	-400.000000E-3	236.921024E-3	121.301222E-3	-400.000000E-3
80.697441E-3	4.924059E-3	11.569881E-3	-323.454285E-3	-400.000000E-3	236.903048E-3	121.283293E-3	-400.000000E-3
80.693483E-3	4.934597E-3	11.597395E-3	-323.463678E-3	-400.000000E-3	236.889839E-3	121.274662E-3	-400.000000E-3
80.689859E-3	4.929924E-3	11.619997E-3	-323.459578E-3	-400.000000E-3	236.890459E-3	121.279669E-3	-400.000000E-3
80.687666E-3	4.911089E-3	11.636734E-3	-323.443651E-3	-400.000000E-3	236.906385E-3	121.299314E-3	-400.000000E-3
80.684328E-3	4.909706E-3	11.665535E-3	-323.427296E-3	-400.000000E-3	236.928415E-3	121.318913E-3	-400.000000E-3
80.679703E-3	4.891634E-3	11.657190E-3	-323.421431E-3	-400.000000E-3	236.935186E-3	121.324968E-3	-400.000000E-3
80.677319E-3	4.890347E-3	11.649656E-3	-323.445606E-3	-400.000000E-3	236.911345E-3	121.302557E-3	-400.000000E-3
80.676270E-3	4.890156E-3	11.653376E-3	-323.458576E-3	-400.000000E-3	236.901474E-3	121.286297E-3	-400.000000E-3
80.673504E-3	4.862547E-3	11.654329E-3	-323.413229E-3	-400.000000E-3	236.949444E-3	121.327925E-3	-400.000000E-3
80.671167E-3	4.843140E-3	11.643600E-3	-323.390532E-3	-400.000000E-3	236.969995E-3	121.344566E-3	-400.000000E-3
80.667830E-3	4.841709E-3	11.632872E-3	-323.397923E-3	-400.000000E-3	236.961269E-3	121.331930E-3	-400.000000E-3
80.665159E-3	4.847574E-3	11.601686E-3	-323.393106E-3	-400.000000E-3	236.965227E-3	121.337605E-3	-400.000000E-3
80.661345E-3	4.852724E-3	11.583805E-3	-323.393059E-3	-400.000000E-3	236.959934E-3	121.337318E-3	-400.000000E-3
80.656672E-3	4.861546E-3	11.565828E-3	-323.429537E-3	-400.000000E-3	236.923218E-3	121.297646E-3	-400.000000E-3
80.656147E-3	4.860210E-3	11.556387E-3	-323.495388E-3	-400.000000E-3	236.863041E-3	121.238184E-3	-400.000000E-3
80.656958E-3	4.872799E-3	11.535788E-3	-323.525810E-3	-400.000000E-3	236.839104E-3	121.213913E-3	-400.000000E-3
80.657387E-3	4.863787E-3	11.512089E-3	-323.504591E-3	-400.000000E-3	236.864567E-3	121.234941E-3	-400.000000E-3
80.655575E-3	4.868603E-3	11.508131E-3	-323.491144E-3	-400.000000E-3	236.874819E-3	121.250391E-3	-400.000000E-3
80.649662E-3	4.869366E-3	11.495543E-3	-323.520565E-3	-400.000000E-3	236.841679E-3	121.223164E-3	-400.000000E-3
80.645132E-3	4.867554E-3	11.468554E-3	-323.524189E-3	-400.000000E-3	236.834812E-3	121.217871E-3	-400.000000E-3
80.641794E-3	4.867935E-3	11.439133E-3	-323.516417E-3	-400.000000E-3	236.846399E-3	121.223116E-3	-400.000000E-3
80.638266E-3	4.859400E-3	11.426258E-3	-323.524475E-3	-400.000000E-3	236.840057E-3	121.214056E-3	-400.000000E-3
80.635595E-3	4.838419E-3	11.399221E-3	-323.539066E-3	-400.000000E-3	236.829948E-3	121.199894E-3	-400.000000E-3
80.631495E-3	4.815340E-3	11.387253E-3	-323.563719E-3	-400.000000E-3	236.810017E-3	121.177578E-3	-400.000000E-3
80.629015E-3	4.827356E-3	11.384964E-3	-323.567677E-3	-400.000000E-3	236.811733E-3	121.176577E-3	-400.000000E-3
80.627012E-3	4.818964E-3	11.374426E-3	-323.568106E-3	-400.000000E-3	236.818218E-3	121.181011E-3	-400.000000E-3
80.623817E-3	4.818392E-3	11.354208E-3	-323.549461E-3	-400.000000E-3	236.840630E-3	121.202993E-3	-400.000000E-3
80.622101E-3	4.808855E-3	11.345291E-3	-323.519087E-3	-400.000000E-3	236.873150E-3	121.230745E-3	-400.000000E-3
80.620813E-3	4.802370E-3	11.351395E-3	-323.519421E-3	-400.000000E-3	236.878204E-3	121.228552E-3	-400.000000E-3
80.618286E-3	4.785681E-3	11.350441E-3	-323.511076E-3	-400.000000E-3	236.888123E-3	121.237564E-3	-400.000000E-3
80.616236E-3	4.784155E-3	11.333799E-3	-323.520470E-3	-400.000000E-3	236.876297E-3	121.234322E-3	-400.000000E-3
80.614805E-3	4.778337E-3	11.327648E-3	-323.526621E-3	-400.000000E-3	236.868715E-3	121.226501E-3	-400.000000E-3
80.613327E-3	4.792547E-3	11.329269E-3	-323.531818E-3	-400.000000E-3	236.861849E-3	121.218252E-3	-400.000000E-3
80.612564E-3	4.797935E-3	11.318398E-3	-323.545074E-3	-400.000000E-3	236.844587E-3	121.203566E-3	-400.000000E-3
80.610657E-3	4.781055E-3	11.317253E-3	-323.544836E-3	-400.000000E-3	236.843729E-3	121.208525E-3	-400.000000E-3
80.610228E-3	4.780197E-3	11.336613E-3	-323.543596E-3	-400.000000E-3	236.844730E-3	121.216726E-3	-400.000000E-3
80.610228E-3	4.785442E-3	11.343765E-3	-323.540783E-3	-400.000000E-3	236.844921E-3	121.214533E-3	-400.000000E-3
80.608654E-3	4.766130E-3	11.329603E-3	-323.534203E-3	-400.000000E-3	236.853123E-3	121.216822E-3	-400.000000E-3
80.608702E-3	4.783297E-3	11.347437E-3	-323.542976E-3	-400.000000E-3	236.846495E-3	121.208811E-3	-400.000000E-3
80.609131E-3	4.799557E-3	11.351776E-3	-323.545742E-3	-400.000000E-3	236.838675E-3	121.205711E-3	-400.000000E-3
80.607080E-3	4.803324E-3	11.324358E-3	-323.555088E-3	-400.000000E-3	236.824846E-3	121.198511E-3	-400.000000E-3
80.606174E-3	4.794741E-3	11.313963E-3	-323.549318E-3	-400.000000E-3	236.827803E-3	121.203470E-3	-400.000000E-3
80.605698E-3	4.775953E-3	11.317444E-3	-323.541451E-3	-400.000000E-3	236.836243E-3	121.210957E-3	-400.000000E-3
80.605316E-3	4.787731E-3	11.322546E-3	-323.581791E-3	-400.000000E-3	236.799049E-3	121.174383E-3	-400.000000E-3
80.605793E-3	4.798222E-3	11.298227E-3	-323.595858E-3	-400.000000E-3	236.787558E-3	121.162701E-3	-400.000000E-3
80.605888E-3	4.805136E-3	11.295128E-3	-323.591900E-3	-400.000000E-3	236.800146E-3	121.167755E-3	-400.000000E-3
80.603552E-3	4.790449E-3	11.262178E-3	-323.605347E-3	-400.000000E-3	236.788559E-3	121.152115E-3	-400.000000E-3
80.599976E-3	4.791403E-3	11.225748E-3	-323.637915E-3	-400.000000E-3	236.749315E-3	121.115160E-3	-400.000000E-3
80.597353E-3	4.792500E-3	11.185598E-3	-323.659229E-3	-400.000000E-3	236.722422E-3	121.085119E-3	-400.000000E-3
80.596399E-3	4.794264E-3	11.154795E-3	-323.659754E-3	-400.000000E-3	236.720228E-3	121.079588E-3	-400.000000E-3
80.596256E-3	4.779100E-3	11.089993E-3	-323.683119E-3	-400.000000E-3	236.695004E-3	121.052742E-3	-400.000000E-3
80.593872E-3	4.805136E-3	11.016083E-3	-323.738718E-3	-400.000000E-3	236.638498E-3	120.994949E-3	-400.000000E-3
80.595875E-3	4.833937E-3	10.937357E-3	-323.812008E-3	-400.000000E-3	236.565542E-3	120.911264E-3	-400.000000E-3
80.600548E-3	4.851246E-3	10.935497E-3	-323.861170E-3	-400.000000E-3	236.517239E-3	120.854998E-3	-400.000000E-3
80.601978E-3	4.861069E-3	11.012602E-3	-323.873138E-3	-400.000000E-3	236.502743E-3	120.838833E-3	-400.000000E-3
80.600357E-3	4.874420E-3	11.122608E-3	-323.803663E-3	-400.000000E-3	236.572456E-3	120.903444E-3	-400.000000E-3
80.598736E-3	4.873610E-3	11.240149E-3	-323.690510E-3	-400.000000E-3	236.681890E-3	121.015453E-3	-400.000000E-3
80.597067E-3	4.896021E-3	11.434698E-3	-323.578787E-3	-400.000000E-3	236.782837E-3	121.121073E-3	-400.000000E-3
80.596495E-3	4.979563E-3	11.725807E-3	-323.436832E-3	-400.000000E-3	236.914396E-3	121.252632E-3	-400.000000E-3
80.596399E-3	5.021620E-3	11.979580E-3	-323.332071E-3	-400.000000E-3	237.013102E-3	121.347237E-3	-400.000000E-3
80.594254E-3	5.031776E-3	12.188148E-3	-323.217964E-3	-400.000000E-3	237.116289E-3	121.451283E-3	-400.000000E-3
80.592680E-3	5.085611E-3	12.403154E-3	-323.093367E-3	-400.000000E-3	237.231207E-3	121.565771E-3	-400.000000E-3
80.595446E-3	5.102921E-3	12.580061E-3	-323.001575E-3	-400.000000E-3	237.322140E-3	121.657467E-3	-400.000000E-3
80.598736E-3	5.093384E-3	12.576056E-3	-323.000145E-3	-400.000000E-3	237.322092E-3	121.665907E-3	-400.000000E-3
80.599213E-3	5.087185E-3	12.346792E-3	-323.077869E-3	-400.000000E-3	237.241316E-3	121.586800E-3	-400.000000E-3
80.600405E-3	4.981661E-3	12.154579E-3	-323.112917E-3	-400.000000E-3	237.206030E-3	121.544743E-3	-400.000000E-3
80.601263E-3	4.847527E-3	12.014866E-3	-323.147726E-3	-400.000000E-3	237.171984E-3	121.505928E-3	-400.000000E-3
80.598974E-3	4.729605E-3	11.898041E-3	-323.140574E-3	-400.000000E-3	237.176752E-3	121.508121E-3	-400.000000E-3
80.596590E-3	4.639959E-3	11.731911E-3	-323.151445E-3	-400.000000E-3	237.148809E-3	121.481037E-3	-400.000000E-3
80.597448E-3	4.574728E-3	11.580372E-3	-323.127794E-3	-400.000000E-3	237.151909E-3	121.482325E-3	-400.000000E-3
80.598116E-3	4.610395E-3	11.513853E-3	-323.143530E-3	-400.000000E-3	237.124491E-3	121.441603E-3	-400.000000E-3
80.597687E-3	4.665041E-3	11.524343E-3	-323.169565E-3	-400.000000E-3	237.085962E-3	121.396351E-3	-400.000000E-3
80.596828E-3	4.711628E-3	11.537838E-3	-323.175621E-3	-400.000000E-3	237.072086E-3	121.383810E-3	-400.000000E-3
80.595160E-3	4.776812E-3	11.516142E-3	-323.225069E-3	-400.000000E-3	237.017918E-3	121.331549E-3	-400.000000E-3
80.593348E-3	4.853868E-3	11.464977E-3	-323.298264E-3	-400.000000E-3	236.933947E-3	121.248913E-3	-400.000000E-3
80.593538E-3	4.892969E-3	11.387873E-3	-323.332357E-3	-400.000000E-3	236.884737E-3	121.201420E-3	-400.000000E-3
80.591726E-3	4.892063E-3	11.320257E-3	-323.332739E-3	-400.000000E-3	236.870670E-3	121.190310E-3	-400.000000E-3
80.589533E-3	4.870081E-3	11.251020E-3	-323.344421E-3	-400.000000E-3	236.849213E-3	121.168184E-3	-400.000000E-3
80.586576E-3	4.867506E-3	11.210585E-3	-323.351479E-3	-400.000000E-3	236.828279E-3	121.145058E-3	-400.000000E-3
80.582714E-3	4.867744E-3	11.213398E-3	-323.350286E-3	-400.000000E-3	236.818886E-3	121.133280E-3	-400.000000E-3
80.581570E-3	4.882097E-3	11.220741E-3	-323.349810E-3	-400.000000E-3	236.808491E-3	121.127176E-3	-400.000000E-3
80.578518E-3	4.862452E-3	11.199427E-3	-323.323488E-3	-400.000000E-3	236.822748E-3	121.147108E-3	-400.000000E-3
80.578279E-3	4.827785E-3	11.174059E-3	-323.282194E-3	-400.000000E-3	236.858082E-3	121.179533E-3	-400.000000E-3
80.579805E-3	4.819012E-3	11.168671E-3	-323.274326E-3	-400.000000E-3	236.858606E-3	121.175718E-3	-400.000000E-3
80.578852E-3	4.791689E-3	11.184978E-3	-323.293972E-3	-400.000000E-3	236.827803E-3	121.142769E-3	-400.000000E-3
80.577850E-3	4.795885E-3	11.203814E-3	-323.314667E-3	-400.000000E-3	236.798477E-3	121.110296E-3	-400.000000E-3
80.572653E-3	4.809046E-3	11.184406E-3	-323.315668E-3	-400.000000E-3	236.788702E-3	121.095133E-3	-400.000000E-3
80.567789E-3	4.815149E-3	11.179209E-3	-323.310184E-3	-400.000000E-3	236.786795E-3	121.086359E-3	-400.000000E-3
80.566120E-3	4.795980E-3	11.149693E-3	-323.283482E-3	-400.000000E-3	236.808205E-3	121.105814E-3	-400.000000E-3
80.562925E-3	4.788589E-3	11.159372E-3	-323.260593E-3	-400.000000E-3	236.824799E-3	121.122646E-3	-400.000000E-3
80.561066E-3	4.794598E-3	11.174965E-3	-323.266506E-3	-400.000000E-3	236.805630E-3	121.105719E-3	-400.000000E-3
80.557489E-3	4.797649E-3	11.203337E-3	-323.265505E-3	-400.000000E-3	236.796331E-3	121.094894E-3	-400.000000E-3
80.554533E-3	4.813004E-3	11.226130E-3	-323.291445E-3	-400.000000E-3	236.760235E-3	121.064377E-3	-400.000000E-3
80.556250E-3	4.813528E-3	11.272478E-3	-323.328495E-3	-400.000000E-3	236.713171E-3	121.021986E-3	-400.000000E-3
80.554914E-3	4.816103E-3	11.297512E-3	-323.350763E-3	-400.000000E-3	236.680889E-3	120.989132E-3	-400.000000E-3
80.549192E-3	4.799318E-3	11.274433E-3	-323.350096E-3	-400.000000E-3	236.668396E-3	120.972443E-3	-400.000000E-3
80.544376E-3	4.784632E-3	11.265802E-3	-323.322201E-3	-400.000000E-3	236.684227E-3	120.981789E-3	-400.000000E-3
80.542994E-3	4.781628E-3	11.260653E-3	-323.284817E-3	-400.000000E-3	236.719561E-3	121.007729E-3	-400.000000E-3
80.543995E-3	4.792166E-3	11.249113E-3	-323.245716E-3	-400.000000E-3	236.747694E-3	121.034050E-3	-400.000000E-3
